#  STRING NAME (do not change!);English;;;;;;;;;;X;;;;;;;
##;;;;;;;;;;;X;;;;;;;
# New World Order 2;;;;;;;;;;;X;;;;;;;
##;;;;;;;;;;;X;;;;;;;
# Events;;;;;;;;;;;X;;;;;;;
##;;;;;;;;;;;X;;;;;;;
EVTDESC22010;The idea of isolating offenders and breachers of the public peace from society in general is probably as old as time itself. Many classical systems of justice included banishment from the realm as a last resort type of punishment, reserved for serious crimes and offences, and such punishment was not seldom considered worse than a death penalty. With the growth of the European colonial empires during the 18th and 19th centuries, these ideas received a modern incarnation in the form of the penal colony, with renowned (or infamous) examples being the British colony at Botany Bay and the French 'Devil's Island' in French Guiana. Since $COUNTRY$ occupies several territories that could be well suited for such a purpose, perhaps we ourselves should consider establishing such institutions?;;;;;;;;;;;;;x;;;;
EVTDESC22010_NEWS_LONG;The idea of isolating offenders and breachers of the public peace from society is probably as old as time itself. Many classical systems of justice included banishment from the realm as a last resort type of punishment, reserved for serious crimes and offences, and such punishment was not seldom considered worse than a death penalty. With the growth of the European colonial empires during the 18th and 19th centuries, these ideas received a modern incarnation in the form of the penal colony. $COUNTRY$ is currently considering establishing such institutions.;;;;;;;;;;;;;x;;;;
EVTDESC22010_NEWS_MEDIUM;With the growth of the European colonial empires during the 18th and 19th centuries, the ideas of isolating offenders and breachers of public peace received a modern incarnation in the form of the penal colony. $COUNTRY$ is currently considering establishing a penal colony.;;;;;;;;;;;;;x;;;;
EVTDESC22010_NEWS_SHORT;The idea of isolating offenders and breachers of the public peace from society is probably as old as time itself. $COUNTRY$ is currently considering establishing of a penal colony.;;;;;;;;;;;;;x;;;;
EVTDESC22011;Since we no longer hold any territories suitable for the purpose, our Penal Colony system has been abolished.;;;;;;;;;;;;;x;;;;
EVTDESC22020;Two dirty day-rooms, and three offensive night-rooms: That for men eight feet square: one of the women's, nine by eight, the other four and a half feet square: the straw, worn to dust, swarmed with vermin: no court: no water accessible to prisoners. The petty offenders were in irons: at my last visit, eight were women.'\n- John Howard\n\nA penal reform league has formed in $COUNTRY$, protesting the miserable conditions in our country's prisons and correctional facilities and institutions. The League argues for single ceiling accommodation policies in prisons, along with several other ideas aiming to improve the cramped living conditions.;;;;;;;;;;;;;x;;;;
EVTDESC22030;$COUNTRY$ is in a state of collective shock, as news broke today of a foul murder committed in one of our states. A young girl working as a prostitute in the state was found brutally battered by a client, and rumor has it that the police are covering up the identity of the murderer, who, it has been claimed, belongs to a rich banking family of some local renown. Police, however, maintain that they are still investigating the matter, but that no perpetrator has yet been located. The affair is on everyone's lips, and the debate has even reached parliament, where liberal MPs demand answers from the government regarding the matter.;;;;;;;;;;;;;x;;;;
EVTDESC22040;Up and down the roads they march, in single narrow defile, carrying with them, wherever they go, the iron chains of unfree men. These people are not slaves, but convicts, and they have been sentenced by courts and magistrates of justice and peace, to work and spill their sweat under the burning sun. They are a common sight in $COUNTRY$, for there are many men like them. Forced labor is, and has long been, one of the most common forms of punishment available to $COUNTRY_ADJ$ courts. Hard work, it has been said, will improve the moral understanding of these cretins, and, therefore, work they do.;;;;;;;;;;;;;x;;;;
EVTDESC22050;A state-wide manhunt has been called in one of our states, as police report that a convicted murderer has escaped from a local prison facility. While unsettling in itself, the news has also brought our nation's prison system to the public spot-light, fueling a national debate on the issues of crime & punishment. Liberals argue that the escape merely serves as further indictment of the dilapidated and tragic state of our nation's prison system, while conservatives point to the natural constraints on the national budget, and argue that we should not spend the better part of our money on what is arguably the worst part of our citizenry.;;;;;;;;;;;;;x;;;;
EVTDESC22060;And then we have this little fellow. Started out with the proverbial pins and needles and pretty soon he was on to robbing banks. He'll be spending the rest of his life here, so we keep him in chains most of the time. I suspect it will drive him insane in a few years, if it hasn't already.'\n\nImprisonment for life, without the possibility of parole, is not an uncommon punishment in $COUNTRY$, however, in certain liberal circles there have been arguments on the nature of crime and punishment lately, with the opinion being advanced that a human being in chains is incapable of being swayed by the angels of his better nature, while kept under miserable conditions. There is a growing movement for a liberalization of the prison laws.;;;;;;;;;;;;;x;;;;
EVTDESC22070;As the 19th century dawned on Europe, the practice of jailing people who defaulted on their debts was still norm. In England, infamous examples of such institutions - Debtor's Prisons - include London's Fleet Prison. In these institutions debtors where not seldom expected to pay for both board and room, and sometimes even special 'Jailor's Fees', to effectively pay their jailors for their upkeep. Often times, these practices only served to further complicate the debtor's financial situation, as it for natural reasons is hard to earn money from inside a prison wall. The system was gradually abandoned in most European countries throughout the 19th century, and London's Fleet Prison was torn down in 1846. A wrongly jailed $COUNTRY_ADJ$ aristocrat is now drawing public attention to these institutions, calling for their abolishment.;;;;;;;;;;;;;x;;;;
EVTDESC22080;A debate in the $CAPITAL$ Reform Club tonight, regarding the death penalty, has seen new arguments advanced from the opponents of the punishment. Focusing in on the irrevocability of the punishment, in tandem with the ever present risk of wrongful sentencing, liberals have joined together to form a Citizen's committee to abolish the sentence. The debate has been caused by the much publicized recent execution of an elderly gentleman convicted of murdering his wife, despite the fact that the man was clearly in the advanced stages of age related dementia. The newly founded committee calls upon members of parliament to speak out against what they consider to be the most horrendous of injustices, and have sought an audience with the cabinet to explain their position.;;;;;;;;;;;;;x;;;;
EVTDESC22500;A bleak day today for $COUNTRY$, as $CAPITAL$'s financial district reels from the shock of a burst speculation bubble. Real estate prices have been soaring for the past year and a half, and while some analysts have warned for quite some time that the prices have been artificially high due to the effects of inflationary over consumption, the matadors of the bull market have left any such warnings unheeded. In government circles, cries for increased bank and currency regulations are being heard, calling for an end to what is referred to as 'the failures of dog-eat-dog capitalism'.;;;;;;;;;;;;;x;;;;
EVTDESC22500_NEWS_LONG;A bleak day today for $COUNTRY$, as $CAPITAL$'s financial district reels from the shock of a burst speculation bubble. Real estate prices have been soaring for the past year and a half, and while some analysts have warned for quite some time that the prices have been artificially high , the matadors of the bull market have left any such warnings unheeded. In government circles, cries for increased bank and currency regulations are being heard, calling for an end to what is referred to as 'the failures of dog-eat-dog capitalism'.;;;;;;;;;;;;;x;;;;
EVTDESC22500_NEWS_MEDIUM;A bleak day today for $COUNTRY$, as $CAPITAL$'s financial district reels from the shock of a burst speculation bubble. In government circles, cries for increased bank and currency regulations are being heard, calling for an end to the 'the failures of dog-eat-dog capitalism'.;;;;;;;;;;;;;x;;;;
EVTDESC22500_NEWS_SHORT;A bleak day today for $COUNTRY$, as $CAPITAL$'s financial district reels from the shock of a burst speculation bubble. In government circles, cries for increased regulations are being heard.;;;;;;;;;;;;;x;;;;
EVTDESC22510;A major crash on the $CAPITAL$ stock market has devolved into something much worse entirely, following massive bank runs triggered by plummeting saver's confidence in the banking sector. As people scramble to secure their life savings, more and more banks and credit institutions fail, triggering domino effects affecting the entire $COUNTRY_ADJ$ financial sector. The ripples from the crash soon spread to other sectors of private industry, as loans are defaulted and savings vanish seemingly into thin air. Widespread unemployment, caused by entire sectors of industry failing almost overnight, soon follow. With the intertwining of the economies of the western world, the crisis quickly spreads to other countries, and the effects of the crash now reverberate around the world, in what will be known to posterity as: The $YEAR$ Great Depression.;;;;;;;;;;;;;x;;;;
EVTDESC22510_NEWS_LONG;A major crash on the $CAPITAL$ stock market has devolved into something much worse entirely, following massive bank runs triggered by plummeting saver's confidence in the banking sector. Widespread unemployment, caused by entire sectors of industry failing almost overnight, soon follow. With the intertwining of the economies of the western world, the crisis quickly spreads to other countries, and the effects of the crash now reverberate around the world, in what will be known to posterity as: The $YEAR$ Great Depression.;;;;;;;;;;;;;x;;;;
EVTDESC22510_NEWS_MEDIUM;A major crash on the $CAPITAL$ stock market has devolved into something much worse, following massive bank runs triggered by plummeting saver's confidence in the banking sector. Widespread unemployment, caused by entire sectors of industry failing almost overnight, soon follow.;;;;;;;;;;;;;;x;;;
EVTDESC22510_NEWS_SHORT;A major crash on the $CAPITAL$ stock market has devolved into something much worse, following massive bank runs triggered by plummeting saver's confidence in the banking sector.;;;;;;;;;;;;;x;;;;
EVTDESC22516;$COUNTRY$ has suffered through the Great Depression, but this year there are signs the country may be recovering at last. While the $COUNTRY_ADJ$ stock markets are still in flux, with investors terrified and banks barely able to remain solvent, conditions overall appear to be improving.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
EVTDESC22520;As there are no laws prohibiting or regulating private banking practices in $COUNTRY$, several private institutions are issuing their own currencies. While some argue that the hard earned savings of the common man are far too important to be left to the private sector, the case is rather the opposite in one of our states, where the plethora of banking institutions available allows people the freedom of choice to save their money in banks, and thus currencies, which they actually know and trust.;;;;;;;;;;;;;x;;;;
EVTDESC22530;A newly formed railway company in one of our states has issued shares in the company to help finance the burgeoning firm, and are now seeking buyers and investors in the state. The CEO of the company has approached local politicians, asking them if they could, perhaps, lend a bit of a hand in the marketing of these shares to the general public, arguing that an extension of the railway networks in the state can only be beneficial and should be promoted. Some feel that this might infringe on the principles of official neutrality with regards to private ventures, while other see only opportunities.;;;;;;;;;;;;;x;;;;
EVTDESC22540;Selling Greenwood & Burns at 9.76, buying at 9.5! Atman & Sons 8.12, selling, selling!'\n\nLocal businessmen in one of our provinces have formed a joint venture company to establish a local stock exchange primarily aimed at the commodities trade. The venture will doubtlessly increase local productive efforts!;;;;;;;;;;;;;x;;;;
EVTDESC22550;A bank run has ensued in one of our states today, following news that a local bank has been issuing currency to a value far exceeding its liquid assets. The situation has been raised to the national level and parliament, where opponents of free banking use the case to argue against the system of free banking as such, calling on the government to move toward a tighter regulation of the banking sector, which is opposed by powerful interests within industrialist circles and the free trade lobby.;;;;;;;;;;;;;x;;;;
EVTDESC22560;Our country's economy has been booming of late, following a long period of relatively low unemployment and a well fed populace. High savings and a productive population, combined with advances in the field of economic instruments and the establishment of investment banks, means that we now are better poised than ever before to develop our national industries, and bring our country's economy to new heights.;;;;;;;;;;;;;;x;;;
EVTDESC22570;One of the major companies in one of our states has gone bankrupt recently, following a long period of running at a deficit. Local politicians have petitioned the government to step in in support of the company, claiming that the downturn is only temporary, and that the company can get back on its feet if allowed some time to reconstruct and consolidate. While we could support the business, vocal members of parliament have lambasted the idea, calling it an absurd abridgment of the fundamental freedoms of trade and government non-interventionism.;;;;;;;;;;;;;x;;;;
EVTDESC22580;$COUNTRY$ is abuzz with news of an alleged railroad trust, exposed by an anti-trust commission set up in one of our states. Local capitalists protest the allegations as absurd, claiming that no malicious coordination of prices, or price fixing has occurred. Many among the working classes are irate about the affair, feeling strongly that they are being squeezed hard by capitalist tycoons trying to make a profit out of their hardship. Breaking up the trust will set local railroad building back several years, but not doing it might anger broad strata of our population.;;;;;;;;;;;;;x;;;;
EVTDESC22590;The $COUNTRY_ADJ$ markets have shown increasing strength as of late, and there are signs that industrial investments are prospering. Economists in $CAPITAL$ are predicting that $COUNTRY$ could see a boom in the years to come.;;;;;;;;;;;;x;;;;;
EVTDESC22591;A recent string of very public failures in the $COUNTRY_ADJ$ industrial sector have led to a cooling of the economy, with bullish conditions ending earlier than was previously forecast.;;;;;;;;;;;;x;;;;;
EVTDESC22595;The $COUNTRY_ADJ$ economy has been sluggish as of late, with investors becoming reticent to commit to new projects. The $COUNTRY_ADJ$ people have responded by tightening their belts, making do with less... and while austerity serves its purpose, it also has the possibility of sending us further into economic decline.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
EVTDESC22596;Early signs are that the $COUNTRY_ADJ$ economy is doing better than forecast, and the recession is coming to a close earlier than was thought possible.;;;;;;;;;;;;x;;;;;
EVTDESC22606;Bankers are breathing a sigh of relief as the $COUNTRY_ADJ$ stock market shows signs of early recovery.;;;;;;;;;;;;x,;;;;;
EVTDESC2260610;People raise traditional families. Most people both women and men, see parenthood as the purpose of life and the value the ultimate form of happiness is your family. The moral and ethical principles traditionally upheld and transmitted within a family, as honesty, loyalty, industry, and faith, are nurtured and held as ideal by most.;;;;;;;;;;;;;;;;;
EVTDESC226062;Our population seem to lost interest in rising families.;;;;;;;;;;;;;;;;;
EVTDESC226063;Our population is shrinking. Sex education has had a great impact on birthrate. Feminism has won it's fight as far as the birth rate is concerned, as well as the great battle in modern politics of the west in allowing kids to be able to listen to the message of feminism and understand modern medicine. Now our population has commenced the low march in to the silent night of death and extinction. We must encourage immigration to keep our population size.;;;;;;;;;;;;;;;;;
EVTDESC226064;Our population appears to be stabilizing.;;;;;;;;;;;;;;;;;
EVTDESC226065;Our population appears to be increasing.;;;;;;;;;;;;;;;;;
EVTDESC226066;Our population appears to be increasing at a reasonable pace.;;;;;;;;;;;;;;;;;
EVTDESC226067;Our population is rapidly increasing, this will put strain on our social and educational services. Long-term our nation will be a more powerful state.!;;;;;;;;;;;;;;;;;
EVTDESC226068;Our nation's growth rate is rapid -- within a generation our population will more than double.;;;;;;;;;;;;;;;;;
EVTDESC226069;Muslims raise traditional families. Alternative lifestyles are shunned. A good muslin will follow the Koran;;;;;;;;;;;;;;;;;
EVTDESC22610;A fledgling stock and bond market has been introduced to $COUNTRY$, particularly in $CAPITAL$ where a frenzy of speculative trading has already begun. $COUNTRY_ADJ$ economists are optimistic about the effect this will have on private investment, though some have expressed worry that what goes up... may also come down. For now we enjoy prosperity, but what will tomorrow bring?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
EVTDESC23200;The Royal Geographic Society has announced that an award will be presented to the first explorer who determines the source of the Nile.;;;;;;;;;;;;;x;;;;
EVTDESC23201;Our national expedition to find the source of the Nile has returned without success, but they have great hope that another expedition will succeed.;;;;;;;;;;;;;x;;;;
EVTDESC23202;The Second Expedition to find the Source of the Nile has disappeared without a trace, and are now presumed lost? Should we make a third attempt in this quest?;;;;;;;;;;;;;x;;;;
EVTDESC23203;Our intrepid explorers have mapped out the source of the Nile, and have brought glory and prestige to our great country!;;;;;;;;;;;;;x;;;;
EVTDESC23203_NEWS_LONG;$COUNTRY_ADJ$ explorers have mapped out the source of the Nile, and have brought glory and prestige to this great country! Fighting the harsh climate and local tribes, pushing forward tirelessly along the river banks despite sickness and exhaustion plaguing their endeavour, they eventually managed to reach a large body of water which they claim to be the source of this legendary river. A detailed account of their journey was published and is believed to be the first in the western world, bestowing a great honor on the country which organised the expedition.;;;;;;;;;;;;;x;;;;
EVTDESC23203_NEWS_MEDIUM;$COUNTRY_ADJ$ explorers have mapped out the source of the Nile, and have brought glory and prestige to this great country! A detailed account of their journey was published, bestowing a great honor on the country which organised the expedition.;;;;;;;;;;;;;x;;;;
EVTDESC23203_NEWS_SHORT;$COUNTRY_ADJ$ explorers have mapped out the source of the Nile, and have brought glory and prestige to this great country as a detailed account of their journey was recently published.;;;;;;;;;;;;;x;;;;
EVTDESC23204;The Royal Geographic Society has announced that an award will be presented to the first expedition that reaches the North Pole.;;;;;;;;;;;;;x;;;;
EVTDESC23205;Our national expedition to reach the North Pole has returned without success, but they have great hope that another expedition will succeed.;;;;;;;;;;;;;x;;;;
EVTDESC23206;The Second Expedition to reach the North Pole has disappeared without a trace, and are now presumed lost? Should we make a third attempt in this quest?;;;;;;;;;;;;;x;;;;
EVTDESC23207;Our intrepid explorers have been the first to raise a flag at the North Pole and have brought glory and prestige to our great country!;;;;;;;;;;;;;x;;;;
EVTDESC23207_NEWS_LONG;$COUNTRY_ADJ$ explorers have been the first to raise a flag at the North Pole and have brought glory and prestige to this great country! Accompanied by four local Inuit men, Ootah, Seeglo, Egingwah, and Ooqueah, the expedition successfully reached the target that eluded so many before them. The detailed account of their navigation work leaves no doubt they are the first westerners to ever arrive there, leaving the world of science in awe of their achievement. Highest respect of international community is bestowed on the country which organised this remarkable expedition.;;;;;;;;;;;;;x;;;;
EVTDESC23207_NEWS_MEDIUM;$COUNTRY_ADJ$ explorers have been the first to raise a flag at the North Pole and have brought glory and prestige to this great country! The detailed account of their navigation work leaves no doubt they are the first westerners to ever arrive at the target that eluded so many before.;;;;;;;;;;;;;x;;;;
EVTDESC23207_NEWS_SHORT;$COUNTRY_ADJ$ explorers have been the first to raise a flag at the North Pole and have brought glory and prestige to this great country! They reach the target with help of local Inuit inhabitants.;;;;;;;;;;;;;x;;;;
EVTDESC23208;The Royal Geographic Society has announced that an award will be presented to the first expedition that reaches the South Pole.;;;;;;;;;;;;;x;;;;
EVTDESC23209;Our national expedition to reach the South Pole has returned without success, but they have great hope that another expedition will succeed.;;;;;;;;;;;;;x;;;;
EVTDESC23210;The Second Expedition to reach the South Pole has disappeared without a trace, and are now presumed lost? Should we make a third attempt in this quest?;;;;;;;;;;;;;x;;;;
EVTDESC23211;Our intrepid explorers have been the first to raise a flag at the South Pole and have brought glory and prestige to our great country!;;;;;;;;;;;;;x;;;;
EVTDESC23211_NEWS_LONG;$COUNTRY_ADJ$ explorers have been the first to raise a flag at the South Pole and have brought glory and prestige to this great country! The account of their journey discusses how having waited for the first hints of Spring, they set out to their destination with four sledges and fifty-two dogs. Two filled with dangers and exhaustion months later they arrived at the South Pole and marked the spot for future explorers to leave no doubt they were the first to reach it. A competing expedition was not heard from and is believed to have perished trying to reach the same goal.;;;;;;;;;;;;;x;;;;
EVTDESC23211_NEWS_MEDIUM;$COUNTRY_ADJ$ explorers have been the first to raise a flag at the South Pole and have brought glory and prestige to this great country! Two filled with dangers and exhaustion months after their departure from base they arrived at the South Pole and marked the spot for future explorers.;;;;;;;;;;;;;x;;;;
EVTDESC23211_NEWS_SHORT;$COUNTRY_ADJ$ explorers have been the first to raise a flag at the South Pole and have brought glory and prestige to this great country! After two months of struggle they arrived at the target.;;;;;;;;;;;;;x;;;;
EVTDESC23212;A Comet was sighted in the sky, some believe that this portends fell times ahead. Others believe that they are in fact pixie fairies floating in the sky. There are also those who believe that this comet is most probably a giant ball of ice floating through the sky and the long tail is created due to the energy of the sun. The arguments amongst the three equally viable theories is stimulating the pursuit of knowledge in our country.;;;;;;;;;;;;x;;;;;
EVTDESC23213;Our expedition to the South Pole has awoken something horrible. In the ruins of a vast alien city they discovered things unidentifiable as either plants or animals. Things that ruled the Earth in the ancient past. Things that are returning and are filled with unspeakable hungers.;;;;;;;;;;;x;;;;;;
EVTDESC23213_NEWS_LONG;The $COUNTRY_ADJ$ expedition to the South Pole has awoken something horrible. In the ruins of a vast alien city they discovered things unidentifiable as either plants or animals. Things that ruled the Earth in the ancient past. Things that are returning and are filled with unspeakable hungers. The end of the world might be coming because of the overcoming curiosity of the people of our age. In this shocking discovery which undeniably threatens our very existence we learn an invaluable lesson that some things are best left untouched and some places unvisited.;;;;;;;;;;;;;x;;;;
EVTDESC23213_NEWS_MEDIUM;The $COUNTRY_ADJ$ expedition to the South Pole has awoken something horrible. In the ruins of a vast alien city they discovered things unidentifiable as either plants or animals. Things that ruled the Earth in the ancient past. Things that are filled with unspeakable hungers.;;;;;;;;;;;;;x;;;;
EVTDESC23213_NEWS_SHORT;The $COUNTRY_ADJ$ expedition to the South Pole has awoken something horrible. In the ruins of a vast alien city they discovered things unidentifiable as either plants or animals.;;;;;;;;;;;;;x;;;;
EVTDESC23300;THE YEAR $YEAR$ was marked by a bizarre development [...] In essence, over a period of time several ships had encountered 'an enormous thing' at sea, a long spindle-shaped object, sometimes giving off a phosphorescent glow, infinitely bigger and faster than any whale.'\n\nSeveral ships of the merchant marine have been lost at sea over the past year to a strange phenomenon, believed by many to be a large and as of yet undiscovered species of whale. The renowned French professor of Marine Biology, the legendary Pierre Arronax, has offered to join a scientific expedition to investigate this strange beast that has taken to haunting the oceans of the world, and rumor has it that several countries are planning expeditions of their own to get to the bottom of this mystery.;;;;;;;;;;;;;x;;;;
EVTDESC23300_NEWS_LONG;Several $COUNTRY_ADJ$ ships of the merchant marine have been lost at sea over the past year to a strange phenomenon, believed by many to be a large and as of yet undiscovered species of whale. The renowned French professor of Marine Biology, the legendary Pierre Arronax, has offered to join a scientific expedition to investigate this strange beast that has taken to haunting the oceans of the world, and rumor has it that several countries are planning expeditions of their own to get to the bottom of this mystery.;;;;;;;;;;;;;x;;;;
EVTDESC23300_NEWS_MEDIUM;The renowned French professor of Marine Biology, legendary Pierre Arronax, has offered to join a $COUNTRY_ADJ$ scientific expedition to investigate the strange beast that has taken to haunting the oceans of the world, and rumor has it that several countries are planning expeditions as well.;;;;;;;;;;;;;x;;;;
EVTDESC23300_NEWS_SHORT;The renowned French professor of Marine Biology, Pierre Arronax, offered to join a $COUNTRY_ADJ$ expedition to investigate the strange beast that has taken to haunting the oceans of the world.;;;;;;;;;;;;;x;;;;
EVTDESC23301;THE YEAR $YEAR$ was marked by a bizarre development [...] In essence, over a period of time several ships had encountered 'an enormous thing' at sea, a long spindle-shaped object, sometimes giving off a phosphorescent glow, infinitely bigger and faster than any whale.'\n\nSeveral ships of the Merchant marine have been lost at sea over the past year to a strange phenomenon, believed by many to be a large and as of yet undiscovered species of whale. Rumor has it that several countries are already investigating this phenomenon, but perhaps we should send an expedition of our own?;;;;;;;;;;;;;x;;;;
EVTDESC23302;The renowned French marine biologist Pierre Arronax was found washed up on the shores of $COUNTRY$ today. The professor has been gone for quite some time since joining an expedition sent out to discover the truth behind a mysterious whale said to sink and devour ships on the high seas. The professor is shocked by the profound experience he has had, and his story is indeed remarkable. Arronax claims that he was washed overboard during a close encounter between his ship and the creature, and that the creature is in fact a human ship, capable of under water travel. Arronax maintains that the ship is, or was, commanded by a freedom-loving vigilante who has sworn off all contact with terra firma in favor of a free life on the world's oceans aboard his ship. Whatever the truth, Professor Arronax's many detailed accounts of many strange new life forms -- supposedly encountered during his voyage as a guest aboard this strange vessel -- will be a boon for our scientific efforts for years to come.;;;;;;;;;;;;;x;;;;
EVTDESC23302_NEWS_LONG;The renowned French marine biologist Pierre Arronax was found washed up on the shores of $COUNTRY$. The professor was gone since joining an expedition sent out to discover the truth behind a mysterious whale said to devour ships. Arronax claims that he was washed overboard during an encounter with the creature, and that the creature was in fact a human ship, capable of under water travel. Arronax maintains that the ship was commanded by a freedom-loving vigilante who has sworn off all contact with terra firma in favor of a free life on the world's oceans.;;;;;;;;;;;;;x;;;;
EVTDESC23302_NEWS_MEDIUM;$COUNTRY$: The renowned French marine biologist Pierre Arronax claims that he was washed overboard during an encounter with a creature, and that the creature was in fact a human ship, capable of under water travel and commanded by a freedom-loving vigilante.;;;;;;;;;;;;;x;;;;
EVTDESC23302_NEWS_SHORT;$COUNTRY$: The renowned French marine biologist Pierre Arronax claims he was washed overboard during an encounter with a under-water ship commanded by a freedom-loving vigilante.;;;;;;;;;;;;;x;;;;
EVTDESC23400;The combination of renewed interest in Ancient Greek civilization and the idea of sport as an important part of social development has led a French aristocrat, Baron Pierre de Coubertin, to propose reviving the Olympic Games as a way to promote international peace through friendly athletic competition between nations. Should our nation join his International Olympic Committee to organize the first games?;;;;;;;;;;;;;x;;;;
EVTDESC23400_NEWS_LONG;The combination of renewed interest in Ancient Greek civilization and the idea of sport as an important part of social development led a French aristocrat, Baron Pierre de Coubertin, to propose reviving the Olympic Games as a way to promote international peace through friendly athletic competition between nations. The largest sporting event to date, the first Olympic Games hosted participants who competed in nine disciplines, including wrestling, weightlifting, fencing and cycling. Winners in each discipline received a silver medal, an olive branch and a diploma.;;;;;;;;;;;;;x;;;;
EVTDESC23400_NEWS_MEDIUM;The combination of renewed interest in Ancient Greek civilization and the idea of sport as an important part of social development led a French aristocrat, Baron Pierre de Coubertin, to propose reviving the Olympic Games to promote international peace through athletic competition.;;;;;;;;;;;;;x;;;;
EVTDESC23400_NEWS_SHORT;The renewed interest in Ancient Greek civilization and the idea of sport as a part of social development led a French aristocrat, Baron Pierre de Coubertin, to reviving the Olympic Games.;;;;;;;;;;;;;x;;;;
EVTDESC23401;As the idea of the Olympics originated in our sacred soil, the International Olympic Committee has invited our government to organize the first Olympic Games of the modern era. Should we accept the offer?;;;;;;;;;;;;;x;;;;
EVTDESC23402;Although the Olympic Games originated in Greece, the International Olympic Committee has decided to offer our nation the responsibility to organize the first games of the Modern era. Should we accept the offer?;;;;;;;;;;;;;x;;;;
EVTDESC23403;With the announcement of a host nation, the International Olympic Committee has sent invitations to its members to attend the games. Shall we attend?;;;;;;;;;;;;;x;;;;
EVTDESC23404;Athletes from around the world have gathered in our capital to compete in the Olympic Games. This is a great moment for our nation on the world stage.;;;;;;;;;;;;;x;;;;
EVTDESC23405;Some of our athletes who competed at the recent Olympic Games have been victorious and returned home with medals of gold, silver and bronze.;;;;;;;;;;;;;x;;;;
EVTDESC23406;The International Olympic Committee has invited our nation to host the next Olympic Games. Should we accept this responsibility?;;;;;;;;;;;;;x;;;;
EVTDESC23450;The last will of the recently deceased Swedish inventor and industrialist Alfred Nobel has reserved his entire fortune for the establishment of a foundation to award prizes each year to meritorious researchers in the fields of chemistry, physics, and physiology or medicine, as well as authors of groundbreaking literature and activists whose work best promotes international peace and cooperation.;;;;;;;;;;;;;x;;;;
EVTDESC23450_NEWS_LONG;The last will of the recently deceased Swedish inventor and industrialist Alfred Nobel has reserved his entire fortune for the establishment of a foundation to award prizes each year to meritorious researchers in the fields of chemistry, physics, and physiology or medicine, as well as authors of groundbreaking literature and activists whose work best promotes international peace and cooperation. Widely believed to be a pacifist, Nobel issued 350 international patents and opened 90 armaments factories during his life, vastly expanding the wealth of his family.;;;;;;;;;;;;;x;;;;
EVTDESC23450_NEWS_MEDIUM;The last will of the recently deceased Swedish inventor and industrialist Alfred Nobel has reserved his entire fortune for the establishment of a foundation to award prizes to meritorious researchers in the fields of chemistry, physics, and physiology or medicine among others.;;;;;;;;;;;;;x;;;;
EVTDESC23450_NEWS_SHORT;The last will of the recently deceased Swedish inventor and industrialist Alfred Nobel reserved his fortune for the establishment of a foundation to award prizes to meritious researchers.;;;;;;;;;;;;;x;;;;
EVTDESC23451;One of our illustrious scientists has been awarded this year's Nobel Prize in Physics.;;;;;;;;;;;;;x;;;;
EVTDESC23491;One of our illustrious scientists has been awarded this year's Nobel Prize in Chemistry.;;;;;;;;;;;;;x;;;;
EVTDESC23531;One of our illustrious scientists has been awarded this year's Nobel Prize in Medicine and Physiology.;;;;;;;;;;;;;x;;;;
EVTDESC23571;One of our illustrious authors has been awarded this year's Nobel Prize in Literature.;;;;;;;;;;;;;x;;;;
EVTDESC23611;An activist in our nation prominent in the movement towards global peace and cooperation has been awarded Nobel Peace Prize.;;;;;;;;;;;;;x;;;;
EVTDESC2500;One of our citizens was arrested today by police from a neighboring country, charged with spying on their defensive installations along our mutual border. The only problem with the arrest is that the citizen in question was arrested, contrary to claims made by our neighbor, on our side of the border. The local Chief of Police has demanded from his colleague on the other side of the border that the $COUNTRY_ADJ$ national be immediately released, and that $COUNTRY$ be issued an official apology.;;;;;;;;;;;;;x;;;;
EVTDESC2510;The SS $CAPITAL$, a small military steamer, mysteriously sank yesterday while on port call in a foreign harbor, following a massive explosion on the starboard midship. Military Intelligence suggests that the explosion may have been caused by an overheated boiler, but the widely circulated scandal press, taking its usual liberties with truth in favor of expediency, has already seized the opportunity and are calling the explosion an act of sabotage and aggression by a foreign power. Our citizens are in ire over the affair, and calls for foreign blood to be spilled can be heard echoing on the streets of $CAPITAL$, the ships' namesake.;;;;;;;;;;;;;x;;;;
EVTDESC2510_NEWS_LONG;$COUNTRY$: The SS $CAPITAL$, a small military steamer, mysteriously sank yesterday while on port call in a foreign harbor, following a massive explosion on the starboard midship. Military Intelligence suggests that the explosion may have been caused by an overheated boiler, but the widely circulated scandal press are calling the explosion an act of sabotage and aggression by a foreign power. Local citizens are in ire over the affair, and calls for foreign blood to be spilled can be heard echoing on the streets of $CAPITAL$, the ships' namesake.;;;;;;;;;;;;;x;;;;
